GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001525	angiogenesis	450	0.548492408526493	1.83466497209979	1e-10	7.66001232879254e-08	6.29001328204489e-08	1855	tags=33%, list=13%, signal=29%	21825/319909/21380/11600/20319/76905/22339/11501/12822/14268/11607/11601/14219/19242/105450/14472/14234/54485/20698/14205/101401/14465/121021/13642/18596/57875/14257/74144/21846/108961/12741/84004/269831/26903/14164/20672/20671/20692/21687/94352/14766/231532/18760/13614/19263/12837/68545/12189/83964/14066/73230/66864/12389/13846/12771/18131/17300/12490/15901/12562/18132/57246/100952/16878/68792/19225/14172/17286/14254/57342/69903/26360/11535/19274/12266/17390/105844/18710/240185/93840/13179/52679/19223/14461/13078/319197/18613/16542/18746/12819/18595/66214/73181/14463/16847/21412/58223/13388/18127/12772/12826/17242/20356/109901/18655/16007/12509/16402/15368/12306/13819/83921/67122/56089/15251/18654/16175/20292/242705/14089/64074/13836/21826/16854/13601/353156/26427/69219/18787/13636/12554/53614/20296/20563/21814/223864/16952/15364/381823/12778/16153/16414/16002/12159/74769/654812/15530
GO:0002250	adaptive immune response	356	-0.554396703280524	-2.0415738110861	1e-10	7.66001232879254e-08	6.29001328204489e-08	925	tags=19%, list=7%, signal=18%	17082/17175/12479/75863/69583/257632/321019/27218/432763/18566/16161/75345/16149/14969/16197/14960/15985/14961/12326/54215/240873/240754/16189/19885/22637/21935/208154/12902/12487/12477/13482/16182/14939/12458/12775/243958/12518/14462/21947/72049/16797/12478/16992/16428/78473/12502/27007/57765/12500/14128/54698/22165/15962/209590/16963/15978/20400/12516/12501/16842/14125/54390/210757/13813/12525/12526/18646
GO:0007507	heart development	500	0.538869173357251	1.81719544819446	1e-10	7.66001232879254e-08	6.29001328204489e-08	1800	tags=24%, list=13%, signal=22%	16948/21825/75590/171395/21380/15559/11600/17967/15117/20319/22339/14268/14633/14726/58182/14734/11607/17306/17295/12825/20613/14234/67451/54485/71436/12876/13003/101401/21676/50916/14465/13642/76365/18596/381157/12831/14609/14164/17130/19378/20672/20682/20671/21687/107765/24052/71461/13614/214384/14118/83675/53318/13846/17300/15901/22762/57246/20460/100952/268697/234214/24053/17880/57342/21385/11535/17390/14362/50884/17999/93840/12534/18552/56198/15213/16542/29818/18595/666794/19736/73181/11548/74116/14463/16905/13388/18127/268977/21386/106042/15903/244585/16007/14615/22411/17888/15251/77446/14048/218772/13411/11464/20583/213435/20677/64082/13636/107823/11472/20563/67399/108156/12369/21814/18821/13876/14200/22289/59091/12575/17701/12159
GO:0030098	lymphocyte differentiation	335	-0.576439874289888	-2.10182961412997	1e-10	7.66001232879254e-08	6.29001328204489e-08	635	tags=17%, list=5%, signal=17%	270110/16149/16197/16431/14960/20869/15985/14961/16184/21940/17095/67596/240873/16189/19885/22637/12902/234695/12487/12477/57757/16205/20230/16182/18782/14025/17863/18985/21946/15001/12458/12775/12518/14462/21947/12478/17068/12482/16428/252838/22780/12502/57765/12500/58208/54698/21414/22165/16818/15962/15978/12501/16842/210757/244234/13813/12525
GO:0030217	T cell differentiation	246	-0.590109484057678	-2.11508673955698	1e-10	7.66001232879254e-08	6.29001328204489e-08	630	tags=17%, list=5%, signal=16%	16149/16197/14960/20869/16184/21940/67596/240873/16189/19885/22637/234695/12487/12477/16205/20230/16182/18782/14025/17863/15001/12458/12775/14462/16428/252838/12502/57765/12500/58208/54698/21414/22165/16818/15978/12501/16842/210757/244234/13813/12525
GO:0070848	response to growth factor	475	0.549815993696738	1.84351301719253	1e-10	7.66001232879254e-08	6.29001328204489e-08	1813	tags=26%, list=13%, signal=23%	16948/21825/19268/21380/214425/11600/15117/20319/76905/22339/77794/14734/12927/83767/12825/14219/105450/54485/71436/231014/12843/20698/14205/55985/20377/434215/14538/14465/170441/26564/18596/14257/66695/12741/269831/14164/17130/20682/20692/21687/107765/14314/18760/14186/214384/242316/20678/73230/14118/12389/78558/20257/14783/83554/17300/15901/12562/18049/100952/12161/56213/19272/71785/14172/14562/14254/16400/24066/20419/14362/231876/74747/240185/17999/13179/14184/56198/56320/16542/12667/18595/17984/14463/68939/13388/18127/268977/14733/16007/14366/12509/12310/20661/15251/18654/12505/407831/64074/13836/13405/26427/11502/80903/21809/18787/20583/20296/20563/15516/21814/20660/51944/24063/16952/235505/16153/218952/13433/17701/12159/14360/26397
GO:0071363	cellular response to growth factor stimulus	463	0.553542382255451	1.85627874453395	1e-10	7.66001232879254e-08	6.29001328204489e-08	1813	tags=26%, list=13%, signal=23%	16948/21825/19268/21380/214425/11600/15117/20319/76905/22339/77794/14734/12927/83767/12825/14219/105450/54485/71436/231014/12843/20698/14205/55985/20377/434215/14538/14465/170441/26564/18596/14257/66695/12741/269831/14164/17130/20682/20692/21687/107765/14314/18760/14186/214384/242316/20678/73230/14118/12389/78558/20257/14783/83554/17300/15901/12562/18049/100952/12161/56213/19272/71785/14172/14562/14254/16400/24066/20419/14362/231876/74747/240185/17999/13179/14184/56198/56320/16542/12667/18595/17984/14463/68939/13388/18127/268977/14733/16007/14366/12509/12310/20661/15251/18654/12505/407831/64074/13405/26427/11502/80903/21809/18787/20583/20296/20563/15516/21814/20660/51944/24063/16952/235505/16153/218952/13433/17701/12159/14360/26397
GO:0002521	leukocyte differentiation	478	-0.486943678229328	-1.85456408092473	1.08154074532899e-10	7.66001232879254e-08	6.29001328204489e-08	668	tags=14%, list=5%, signal=14%	16188/270110/16149/12398/16197/20779/16431/14960/20869/15985/14961/16184/21940/17095/67596/12326/240873/16189/19885/22637/12902/234695/12487/12477/57757/16205/20230/16182/18782/14025/17863/18985/21946/15001/12458/12775/76527/12518/14462/21947/12478/17068/12482/12143/272382/16428/252838/22780/12502/57765/12500/58208/54698/21414/22165/20304/16818/11450/15962/15978/12501/16842/210757/244234/13813/12525
GO:0002757	immune response-activating signal transduction	170	-0.632081849119574	-2.15231254853835	2.68253114045022e-10	1.68880238242121e-07	1.38675878839649e-07	649	tags=19%, list=5%, signal=19%	102639802/12483/195564/20869/15985/547431/67596/54215/240754/22637/234695/12487/12477/233079/27028/12775/12518/14462/21838/12478/12482/12143/16428/78473/27007/22165/243655/16818/15978/20400/12501/210757/328795
GO:0090287	regulation of cellular response to growth factor stimulus	214	0.620913363555633	1.97466161693081	3.89734884904218e-10	1.85284818304664e-07	1.52146487247406e-07	1800	tags=31%, list=13%, signal=27%	16948/21825/19268/11600/20319/76905/77794/14734/83767/105450/231014/14205/55985/20377/14465/170441/66695/269831/14164/17130/21687/14314/214384/73230/14118/12389/78558/14783/83554/12562/18049/100952/56213/14172/14562/16400/24066/14362/240185/17999/13179/16542/12667/14463/68939/13388/268977/14733/16007/14366/12509/15251/407831/64074/13405/26427/80903/21809/20563/15516/21814/20660/24063/235505/17701/12159
